,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
3691,The Infectious Madness of Doctor Dekker,XOne,Wales Interactive Ltd.,D'Avekki Studios Limited,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 18,04th Jun 18
3692,"""Nuke It""",PC,CrystalVision,CrystalVision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98,31st Mar 18
3693,じんるいのみなさまへ,NS,Unknown,Nippon Ichi Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 19
3694,レミロア~少女と異世界と魔導書,NS,Unknown,Pikii,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 19
3695,- Arcane preRaise -,PC,ArcaneRaise,Arcane Raise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 17,17th Apr 19
3696,- Arcane RERaise -,PC,ArcaneRaise,Arcane Raise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 17,17th Apr 19
3697,10 Second Run RETURNS,NS,Blue Print,Blue Print,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 18,01st Feb 18
3698,11-11 Memories Retold,PC,Bandai Namco Entertainment,Aardman Animations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 18,15th Dec 20
3699,12 Labours of Hercules IV: Mother Nature,PC,Jetdogs Studios,Jetdogs Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 15,06th Apr 19
3700,12 Labours of Hercules V: Kids of Hellas,PC,Jetdogs Studios,Jetdogs Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 16,06th Apr 19
3701,12 Labours of Hercules VI: Race for Olympus,PC,Jetdogs Studios,Jetdogs Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 16,06th Apr 19
3702,12 Labours of Hercules VII: Fleecing the Fleece,PC,Jetdogs Studios,Jetdogs Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 18,06th Apr 19
3703,12 Labours of Hercules VIII: How I Met Megara,PC,Jetdogs Studios,Jetdogs Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 18,06th Apr 19
3704,12 Minutes,XOne,Annapurna Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,21st Jun 19
3705,12 Minutes,PC,Annapurna Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,21st Jun 19
3706,140,WiiU,Unknown,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 20
3707,153 Hand Video Poker,WiiU,Unknown,Skunk Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 20
3708,198X,XOne,Hi-Bit Studios,Hi-Bit Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 19,05th Jun 19
3709,198X,PC,Hi-Bit Studios,Hi-Bit Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 19,05th Jun 19
3710,198X,PS4,Hi-Bit Studios,Hi-Bit Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 19,05th Jun 19
3711,198X,NS,Hi-Bit Studios,Hi-Bit Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 19,05th Jun 19
3712,1993 Shenandoah,NS,Unknown,Limit Break,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 20
3713,2064: Read Only Memories,OSX,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 15,13th Apr 19
3714,2064: Read Only Memories,Linux,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 15,13th Apr 19
3715,2064: Read Only Memories,XOne,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 17,13th Apr 19
3716,2064: Read Only Memories INTEGRAL,NS,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 18,13th Apr 19
3717,20XX,NS,Batterystaple Games,Batterystaple Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 18,09th Mar 20
3718,30XX,PC,Batterystaple Games,Batterystaple Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21,26th Aug 20
3719,36 Fragments of Midnight,NS,Petite Games,Petite Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 17,13th Apr 19
3720,39 Days to Mars,PC,It's Anecdotal,It's Anecdotal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 18,14th May 19
3721,39 Days to Mars,XOne,It's Anecdotal,It's Anecdotal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 19,14th May 19
3722,39 Days to Mars,NS,It's Anecdotal,It's Anecdotal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 19,14th May 19
3723,3D Dinosaur Adventure,PC,Unknown,Knowledge Adventure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 18
3724,3D Dinosaur Adventure,MSD,Unknown,Knowledge Adventure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 18
3725,3D MiniGolf,NS,Merge Games,Z-Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 18,13th Apr 19
3726,3on3 FreeStyle,PC,Joycity,Joycity,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Oct 17,22nd Apr 19
3727,3Souls,WiiU,Unknown,Red Column,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 20
3728,60 seconds!,PC,Robot Gentleman Studios,Robot Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 15,06th Jan 18
3729,60 Seconds!,NS,Robot Gentleman Studios,Robot Gentleman Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 17,04th Feb 18
3730,7th Sector,XOne,Sometimes You,Sergey Noskov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 20,23rd Jan 20
3731,7th Sector,PS4,Sometimes You,Sergey Noskov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 20,23rd Jan 20
3732,7th Sector,PC,Sometimes You,Sergey Noskov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 20,23rd Jan 20
3733,7th Sector,NS,Sometimes You,Sergey Noskov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 20,23rd Jan 20
3734,8-Bit Armies,NS,Soedesco,Petroglyph Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 18,28th Jun 18
3735,8Bit Hero,WiiU,Unknown,Sean Garland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 20
3736,99Moves,WiiU,Unknown,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 18
3737,99Seconds,WiiU,Unknown,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 18
3738,99Vidas,PC,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19
3739,99Vidas,XOne,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19
3740,99Vidas,PS4,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19
3741,99Vidas,PS3,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19
3742,99Vidas,PSV,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19
3743,99Vidas - Definitive Edition,NS,Unknown,QUByte Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 18,14th Apr 19
3744,A Day at the Carnival,WiiU,Unknown,TBD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20
3745,A Duel Hand Disaster: Trackher,NS,Unknown,Ask An Enemy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 19
3746,A Gummy's Life,NS,Unknown,EP Games,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 18
3747,A Gummy's Life,PC,Unknown,EP Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 18
3748,A Hat in Time,PS4,Humble Bundle,Gears for Breakfast,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 17,31st Jul 18
3749,A Hat in Time,XOne,Humble Bundle,Gears for Breakfast,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 17,31st Jul 18
3750,A Hole New World,NS,Dolores Entertainment SL,Mad Gear Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 18,23rd Mar 18
3751,A King's Tale: Final Fantasy XV,PS4,Square Enix,Empty Clip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 17,18th Dec 18
3752,A King's Tale: Final Fantasy XV,XOne,Square Enix,Empty Clip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 16,18th Dec 18
3753,A Normal Lost Phone,NS,Plug In Digital,Accidental Queens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 18,21st Apr 19
3754,A Plague Tale: Innocence,XOne,Focus Home Interactive,Asobo Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 19,01st Apr 19
3755,A Plague Tale: Innocence,PS4,Focus Home Interactive,Asobo Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 19,01st Apr 19
3756,A Plague Tale: Innocence,PC,Focus Home Interactive,Asobo Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 19,01st Apr 19
3757,A Plague Tale: Innocence,All,Unknown,Asobo Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 21
3758,A Rat’s Quest: The Way Back Home,XOne,HandyGames,The Dreamerians,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,05th Aug 19
3759,A Rat’s Quest: The Way Back Home,PS4,HandyGames,The Dreamerians,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,05th Aug 19
3760,A Rat’s Quest: The Way Back Home,PC,HandyGames,The Dreamerians,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,05th Aug 19
3761,A Rat’s Quest: The Way Back Home,NS,HandyGames,The Dreamerians,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,05th Aug 19
3762,A Robot Named Fight!,NS,Hitcents,Matt Bitner Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 18,21st Apr 19
3763,A Total War Saga: Troy,PC,Sega,Creative Assembly,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 20,20th Oct 19
3764,A Valley Without Wind 2,PC,Unknown,"Arcen Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 19
3765,A Virus Named TOM,PC,Misfits Attic,Misfits Attic,N/A,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 12,22nd Jan 18
3766,A Winter's Daydream,PS4,Unknown,Evgeniy Kolpakov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 19
3767,A Winter's Daydream,PSV,Unknown,Evgeniy Kolpakov,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 19
3768,A Winter's Daydream,PC,Unknown,Evgeniy Kolpakov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 19
3769,A Winter's Daydream,NS,Unknown,Evgeniy Kolpakov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 19
3770,A World of Keflings,WiiU,Unknown,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 18
3771,A-Men,PS3,Unknown,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 19
3772,A-Men,PC,Bloober Team,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 14,15th Jul 19
3773,A.R.E.S. Extinction Agenda EX,PC,ORiGO Games,Extend Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 14,03rd Apr 19
3774,abc,3DS,Unknown,Atooi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 18
3775,Aberoth,PC,Jarbit,Jarbit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 15,08th Apr 19
3776,ABPA Backgammon,Int,Mattel Electronics,APh Technological Consulting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 80,13th Jan 18
3777,Absolutely Unstoppable MineRun,WiiU,Unknown,Shy Egg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 20
3778,Absolver,PS4,Unknown,Sloclap,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 18
3779,ABZU,NS,505 Games,Giant Squid Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 18,21st Apr 19
3780,ACA NEOGEO 2020 SUPER BASEBALL,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 18,21st Apr 19
3781,ACA NEOGEO 2020 SUPER BASEBALL,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 18,21st Apr 19
3782,ACA NEOGEO 2020 SUPER BASEBALL,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 17,29th Mar 18
3783,ACA NEOGEO AERO FIGHTERS 2,NS,Hamster Corporation,Video System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 17,02nd Apr 18
3784,ACA NEOGEO AERO FIGHTERS 2,XOne,Hamster Corporation,Video System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 17,02nd Apr 18
3785,ACA NEOGEO AERO FIGHTERS 2,PS4,Hamster Corporation,Video System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 17,02nd Apr 18
3786,ACA NEOGEO AERO FIGHTERS 3,NS,Hamster Corporation,Video System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 18,23rd Mar 18
3787,ACA NEOGEO AERO FIGHTERS 3,XOne,Hamster Corporation,Video System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 18,01st Apr 18
3788,ACA NEOGEO ALPHA MISSION II,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 17,02nd Apr 18
3789,ACA NEOGEO ALPHA MISSION II,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 17,02nd Apr 18
3790,ACA NEOGEO ALPHA MISSION II,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 17,29th Mar 18
3791,ACA NEOGEO ART OF FIGHTING,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 17,02nd Apr 18
3792,ACA NEOGEO ART OF FIGHTING,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 17,02nd Apr 18
3793,ACA NEOGEO ART OF FIGHTING,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17,28th Mar 18
3794,ACA NEOGEO ART OF FIGHTING 2,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 18,02nd Apr 18
3795,ACA NEOGEO ART OF FIGHTING 2,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 17,02nd Apr 18
3796,ACA NEOGEO ART OF FIGHTING 2,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 17,29th Mar 18
3797,ACA NEOGEO ART OF FIGHTING 3,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 17,02nd Apr 18
3798,ACA NEOGEO ART OF FIGHTING 3,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 18,05th Aug 18
3799,ACA NEOGEO BASEBALL STARS PROFESSIONAL,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th May 18,05th Aug 18
3800,ACA NEOGEO BASEBALL STARS PROFESSIONAL,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th May 18,05th Aug 18
3801,ACA NEOGEO BLAZING STAR,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 17,01st Apr 18
3802,ACA NEOGEO BLAZING STAR,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 18,01st Apr 18
3803,ACA NEOGEO BLUE'S JOURNEY,NS,Hamster Corporation,SNK Corporation,N/A,N/A,6.5,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 17,02nd Apr 18
3804,ACA NEOGEO BLUE'S JOURNEY,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 17,02nd Apr 18
3805,ACA NEOGEO BLUE'S JOURNEY,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 17,02nd Apr 18
3806,ACA NEOGEO BURNING FIGHT,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 17,02nd Apr 18
3807,ACA NEOGEO BURNING FIGHT,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 17,02nd Apr 18
3808,ACA NEOGEO BURNING FIGHT,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 17,28th Mar 18
3809,ACA NEOGEO FATAL FURY,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17,02nd Apr 18
3810,ACA NEOGEO FATAL FURY,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 17,02nd Apr 18
3811,ACA NEOGEO FATAL FURY,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 17,02nd Apr 18
3812,ACA NEOGEO FATAL FURY 2,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 17,02nd Apr 18
3813,ACA NEOGEO FATAL FURY 2,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17,02nd Apr 18
3814,ACA NEOGEO FATAL FURY 2,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 17,29th Mar 18
3815,ACA NEOGEO FATAL FURY 3,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 17,02nd Apr 18
3816,ACA NEOGEO FATAL FURY 3,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 18,28th Mar 18
3817,ACA NEOGEO FATAL FURY 3,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 17,29th Mar 18
3818,ACA NEOGEO FATAL FURY SPECIAL,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17,02nd Apr 18
3819,ACA NEOGEO FATAL FURY SPECIAL,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17,02nd Apr 18
3820,ACA NEOGEO FATAL FURY SPECIAL,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17,29th Mar 18
3821,ACA NEOGEO GALAXY  FIGHT: UNIVERSAL WARRIORS,PS4,Hamster Corporation,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 17,29th Mar 18
3822,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,NS,Hamster Corporation,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th May 17,02nd Apr 18
3823,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,XOne,Hamster Corporation,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 17,02nd Apr 18
3824,ACA NEOGEO GAROU: MARK OF THE WOLVES,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 17,02nd Apr 18
3825,ACA NEOGEO GHOST PILOTS,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 18,05th Aug 18
3826,ACA NEOGEO GHOST PILOTS,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 18,05th Aug 18
3827,ACA NEOGEO GHOST PILOTS,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 18,05th Aug 18
3828,ACA NEOGEO Gururin,NS,Hamster Corporation,FACE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 18,05th Aug 18
3829,ACA NEOGEO Gururin,PS4,Hamster Corporation,FACE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 18,05th Aug 18
3830,ACA NEOGEO Gururin,XOne,Hamster Corporation,FACE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 18,05th Aug 18
3831,ACA NEOGEO KARNOV'S REVENGE,NS,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 17,02nd Apr 18
3832,ACA NEOGEO KARNOV'S REVENGE,XOne,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 17,02nd Apr 18
3833,ACA NEOGEO KARNOV'S REVENGE,PS4,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 17,03rd Apr 18
3834,ACA NEOGEO KING OF THE MONSTERS,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 18,02nd Apr 18
3835,ACA NEOGEO KING OF THE MONSTERS,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 17,02nd Apr 18
3836,ACA NEOGEO KING OF THE MONSTERS,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 17,28th Mar 18
3837,ACA NEOGEO LAST RESORT,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 17,02nd Apr 18
3838,ACA NEOGEO LAST RESORT,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 17,02nd Apr 18
3839,ACA NEOGEO LAST RESORT,PS4,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 17,02nd Apr 18
3840,ACA NEOGEO LEAGUE BOWLING,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 18,05th Aug 18
3841,ACA NEOGEO LEAGUE BOWLING,XOne,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 18,05th Aug 18
3842,ACA NEOGEO MAGICAL DROP II,NS,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 17,05th Aug 18
3843,ACA NEOGEO MAGICAL DROP II,XOne,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 17,02nd Apr 18
3844,ACA NEOGEO MAGICAL DROP II,PS4,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 17,02nd Apr 18
3845,ACA NEOGEO MAGICAL DROP III,NS,Hamster Corporation,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 18,28th Mar 18
3846,ACA NEOGEO MAGICAL DROP III,XOne,Hamster Corporation,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 18,01st Apr 18
