,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
3807,Groove on Fight,SAT,Atlus,Atlus Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 97,N/A
3808,Grooverider: Slot Car Thunder,PS2,Play It,King of the Jungle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 05,N/A
3809,Groovin' Blocks,WW,Nintendo,Empty Clip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 08,N/A
3810,Groovin' Blocks,PSN,Sony Online Entertainment,Empty Clip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 10,N/A
3811,Groovin' Blocks (PSP),PSN,Sony Online Entertainment,Empty Clip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 10,N/A
3812,Groovy Chick: My Fashion World,DS,Mindscape,Mindscape,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Oct 09,N/A
3813,Grotesque Tactics: Evil Heroes,PC,Unknown,Silent Dreams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3814,Grotesque Tactics: Evil Heroes,WW,Silent Dreams,Silent Dreams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3815,Ground Control,PC,Sierra Entertainment,Massive Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 00,N/A
3816,Ground Control 2: Operation Exodus,PC,VU Games,Massive Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 04,N/A
3817,Ground Control: Dark Conspiracy,PC,Sierra Entertainment,Massive Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00,N/A
3818,Ground Environment X Africa-Middle East,PC,Unknown,FLIGHT1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 11,N/A
3819,Ground Pounders,Linux,Kerberos Productions,Kerberos Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14,N/A
3820,Ground Pounders,OSX,Kerberos Productions,Kerberos Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14,N/A
3821,Ground Pounders,PC,Kerberos Productions,Kerberos Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14,N/A
3822,Ground Zero Texas,SCD,Sony Imagesoft,Digital Pictures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
3823,Ground Zero: Genesis of a New World,PC,Unknown,destraX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 05,N/A
3824,Grow Home,PS4,Ubisoft,Ubisoft Reflections,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 15,N/A
3825,Growing Pains,PC,Smudged Cat Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th May 14,N/A
3826,Growlanser,PS,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 99,N/A
3827,Growlanser II: The Sense of Justice,PS2,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 01,N/A
3828,Growlanser III: The Dual Darkness,PS2,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 01,N/A
3829,Growlanser IV: Wayfarer of the Time,PS2,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 03,N/A
3830,Growlanser IV: Wayfarer of the Time,PSP,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 12,N/A
3831,Growlanser IV: Wayfarer of the Time - Return,PS2,Atlus,Career Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 05,N/A
3832,Growtopia,And,Robinson Technologies,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 13,N/A
3833,Gruntz,PC,Monolith Productions,Monolith Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 99,N/A
3834,GT 24,SAT,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th May 98,N/A
3835,GT Advance / GT Advance 2 / GT Advance 3 / MotoGP,GBA,THQ,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 07,N/A
3836,GT Racers,GBA,Liquid Games,Alten8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 06,N/A
3837,GT Racing,SNES,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96,N/A
3838,GT Racing 2: The Real Car Experience,And,Gameloft,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 13,N/A
3839,GT-R 400,PS2,Midas Interactive Entertainment,Kuju Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 04,N/A
3840,GTI Club+,PSN,Konami,Sumo Digital,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 09,N/A
3841,GTI Club: Supermini Festa!,PSN,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 10,N/A
3842,GTI Racing,PC,TopWare,Techland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 06,N/A
3843,GTR: FIA GT Racing Game,PC,10TACLE Studios,SimBin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 05,N/A
3844,Guacamelee!,PS3,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 13,07th Aug 18
3845,Guacamelee!,PSV,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 13,07th Aug 18
3846,Guacamelee!,WiiU,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 14,07th Aug 18
3847,Guacamelee!,X360,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,07th Aug 18
3848,Guacamelee!,XOne,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,07th Aug 18
3849,Guacamelee!,PS4,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,07th Aug 18
3850,Guacamelee!,Linux,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 14,07th Aug 18
3851,Guacamelee!,OSX,DrinkBox Studios,DrinkBox Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 14,07th Aug 18
3852,Guardian,2600,Apollo,Apollo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
3853,Guardian,XBL,Microsoft,Dave Carlile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09,N/A
3854,Guardian Angel,PS2,Datam Polystar,Vridge,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 03,N/A
3855,Guardian Force,SAT,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 98,N/A
3856,Guardian Heroes,XBL,Sega,"Treasure Co., Ltd.",N/A,8.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 11,N/A
3857,Guardian Knight,PS4,Defiant Development,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3858,Guardian Knight,PSV,Defiant Development,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3859,Guardian Knight,OSX,Defiant Development,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3860,Guardian Knight,PC,Defiant Development,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3861,Guardian Knight,Linux,Defiant Development,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3862,Guardian War,3DO,Panasonic Interactive Media,Micro Cabin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
3863,Guardians of Graxia,PC,Unknown,Petroglyph Games,N/A,5.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 10,N/A
3864,Guarding,XBL,Microsoft,cupholder,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 11,N/A
3865,Gubble,PS,Unknown,Actual Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3866,Guerrilla Strike,PS2,Phoenix Games,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06,N/A
3867,Guerrilla War,NES,SNK,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 89,N/A
3868,Guerrilla War,PSN,SNK Playmore,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 11,N/A
3869,Guess the Celebrity,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 13,N/A
3870,Guess The Character,And,Bubble Quiz Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 14,N/A
3871,Guess The Character!,And,"Conversion, LLC",Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 14,N/A
3872,Guess the Close up Food Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 14,N/A
3873,Guess the Drawing,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 14,N/A
3874,Guess The Emoji - Logo Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 14,N/A
3875,Guess the Emoji Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 14,N/A
3876,Guess The Movie Quiz,And,Bubble Quiz Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 14,N/A
3877,Guess the Movie?,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 13,N/A
3878,Guess the Pixel Celebrity Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 14,N/A
3879,Guess the Place,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 13,N/A
3880,Guess the Restaurant Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 14,N/A
3881,Guess the Shadow Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 13,N/A
3882,Guess the Song,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 14,N/A
3883,Guess The Song : 4 Pics 1 Song,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 14,N/A
3884,Guild of Dungeoneering,OSX,Versus Evil,Gambrinous,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 15,N/A
3885,Guild of Dungeoneering,PC,Versus Evil,Gambrinous,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 15,N/A
3886,Guild Wars: Eye of the North,PC,NCSoft,ArenaNet,N/A,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 07,N/A
3887,Guild Wars: Platinum Edition,PC,NCSoft,ArenaNet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 08,N/A
3888,Guilty Gear,PSN,System 3 Arcade Software,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 10,N/A
3889,Guilty Gear 2: Overture,XBL,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 10,21st Apr 19
3890,Guilty Gear Isuka,XB,505 Games,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06,N/A
3891,Guilty Gear Isuka,PC,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 06,N/A
3892,Guilty Gear Judgment,PSN,Majesco,Arc System Works,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Oct 08,N/A
3893,Guilty Gear Petit,WS,Sammy Corporation,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 01,N/A
3894,Guilty Gear Petit 2,WS,Sammy Corporation,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 01,N/A
3895,Guilty Gear X,DC,Sammy Corporation,Arc System Works,N/A,8.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00,N/A
3896,Guilty Gear X Plus,PS2,Sammy Corporation,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 01,N/A
3897,Guilty Gear X2 #Reload,PC,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 04,21st Apr 19
3898,Guilty Gear X2 #Reload,PS2,Zoo Digital Publishing,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 04,N/A
3899,Guilty Gear X2 #Reload,XBL,Sega,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 08,21st Apr 19
3900,Guilty Gear Xrd: Sign,Arc,Sega,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 14,01st Nov 18
3901,Guilty Gear XX #Reload,PSP,Sega,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 05,N/A
3902,Guilty Gear XX Accent Core Plus,PSN,Aksys Games,Arc System Works,N/A,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09,N/A
3903,Guise Of The Wolf,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 14,N/A
3904,Guitar Freaks & DrumMania: Masterpiece Silver,PS2,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 06,N/A
3905,Guitar Hero & Guitar Hero II Dual Pack,PS2,Activision,Harmonix Music Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 07,N/A
3906,Guitar Hero Live,And,Activision,FreeStyleGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16,N/A
3907,Guitar Hero: Aerosmith,PC,Aspyr,Neversoft Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 08,N/A
3908,Guitar Praise: Solid Rock,PC,Unknown,Digital Praise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3909,Guitar Rock Tour,DSiW,Gameloft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 09,N/A
3910,Gum Drop Celestial Frontier,XBL,Microsoft,mechaghost,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 09,N/A
3911,Gumboy Crazy Adventures,PC,Meridian4,Cinemax,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 06,N/A
3912,Gumshoe,NES,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 86,N/A
3913,Gun Loco,X360,Unknown,AQ Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
3914,Gun Metal,PC,Strategy First,Rage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 05,N/A
3915,Gun Nac,NES,ASCII Entertainment,Compile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91,N/A
3916,Gun Showdown,PSN,Activision,Neversoft Entertainment / Rebellion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09,N/A
3917,Gun-Katana: Non Human Killer,PC,Unknown,Black Cyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 07,N/A
3918,Gun-Lord,DC,Unknown,NG:DEV.TEAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3919,Gun-Lord,NG,Unknown,NG:DEV.TEAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3920,Gun.Smoke,NES,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 88,N/A
3921,Gunbird 2,DC,Capcom,Psikyo,N/A,7.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 00,N/A
3922,Gunbird 2 Remix,PSN,Unknown,WindySoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3923,Gunbird Special Edition,PS2,Empire Interactive,Psikyo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 05,N/A
3924,Gunboat,PCE,NEC,The Code Monkeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
3925,Gunboat,PC,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
3926,Gunbound,PC,Softnyx,Softnyx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04,N/A
3927,GunCom 2,PS2,Play It,Ecole,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 04,N/A
3928,Gundam 0079: The War For Earth,PS,Bandai,Presto Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 97,N/A
3929,Gundam Battle Assault 2,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 02,N/A
3930,Gundam Side Story 0079: Rise from the Ashes,DC,Bandai,Bandai,N/A,7.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 00,N/A
3931,GundeadliGne,PSN,Sony Online Entertainment,Platine Dispositif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10,N/A
3932,GundeadliGne,PC,Rockin' Android,Platine Dispositif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 11,N/A
3933,Gundemonium,PC,Platine Dispositif,Murasame,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
3934,Gundemonium Collection,PC,Rockin' Android,Platine Dispositif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th May 10,N/A
3935,Gundemonium Recollection,PSN,Sony Online Entertainment,Platine Dispositif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10,N/A
3936,Gundemonium Recollection,PC,Rockin' Android,Platine Dispositif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 11,N/A
3937,GunForce,SNES,Irem Software Engineering,Bits Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
3938,Gunlok,PC,Virgin Interactive,Rebellion Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 01,N/A
3939,GunLord,DC,Unknown,NG:DEV.TEAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3940,Gunma's Ambition,And,RucKyGAMES,RucKyGAMES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 14,N/A
3941,Gunman Chronicles,PC,Sierra Entertainment,Rewolf Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 00,N/A
3942,GUNNM: Kasei no Kioku,PS,Banpresto,Yukito Products,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 98,N/A
3943,GunParade March,PS,Sony Computer Entertainment,Alfa System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 00,N/A
3944,GunParade March,PSN,Sony Computer Entertainment,Alfa System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 10,N/A
3945,GunPey,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 99,N/A
3946,GunPey,PS,Bandai,Yoshidayama Workshop,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 99,N/A
3947,GunPey EX,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 00,N/A
3948,Guns and Robots,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 14,N/A
3949,Guns Girl-School Dayz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 14,N/A
3950,Guns Loaded,XBL,Microsoft,Chise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 09,N/A
3951,Guns of Icarus,PC,Muse Software,Muse Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 09,N/A
3952,Guns of Icarus Online,PC,Muse Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 12,N/A
3953,Gunscape,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
3954,Gunscape,XOne,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
3955,Gunship,GEN,U.S. Gold,Probe Entertainment Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
3956,Gunship,PC,Microprose,MicroProse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
3957,Gunship,PSN,Atari,MicroProse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 10,N/A
3958,Gunship 2000,PC,Microprose,MicroProse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
3959,GUNSHIP BATTLE : Helicopter 3D,And,The ONE,The ONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3960,Gunship III,PC,Microprose,MicroProse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 00,N/A
3961,Gunship!,PC,Hasbro Interactive,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 00,N/A
3962,Gunslinger,2600,Sears,"Telegames, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78,N/A
3963,Gunslinger Girl Volume I,PS2,Marvelous Interactive,Media Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 04,N/A
3964,Gunslinger Girl Volume II,PS2,Marvelous Interactive,Media Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 04,N/A
3965,Gunslinger Girl Volume III,PS2,Marvelous Interactive,Media Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 04,N/A
3966,Gunslingers Collection,3DO,"American Laser Games, Inc",American Laser Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
3967,Gunstar Heroes,GG,Sega,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 95,N/A
3968,Gunstar Heroes,VC,Sega,"Treasure Co., Ltd.",N/A,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 06,N/A
3969,Gunstar Heroes,PSN,Sega,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 09,N/A
3970,Gunstar Heroes,XBL,Sega,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 09,N/A
3971,Gunstar Heroes,PC,Sega,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 11,25th May 18
3972,Gunvari Collection + Time Crisis,PS2,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 02,N/A
3973,GunZ 2: The Second Duel,PC,MAIET Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 14,N/A
3974,GunZ: The Duel,PC,MAIET Entertainment,MAIET Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 06,N/A
3975,Guren ni Somaru Gin no Rosario,PC,F&C,F&C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 06,N/A
3976,Guru Guru,DS,505 Games,BeeWorks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 07,N/A
3977,Guru Guru,XBL,Unknown,Gasp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3978,Guru Guru Tamagotchi!,3DS,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 14,N/A
3979,Guru Logic Champ,GBA,Compile,Compile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 01,N/A
3980,GuruGuru Garakutaz,GB,Atlus,Multimedia Intelligence Transfer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 99,N/A
3981,GuruGuru Onsen 2,DC,Sega,Overworks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 01,N/A
3982,GuruGuru Onsen 3,DC,Sega,Overworks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 02,N/A
