,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
4148,Coded Soul: Uke Keigareshi Idea,PSP,Sony Computer Entertainment,GAIA,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,07th Feb 08,N/A
4149,Hakuoki: Shinkai Twin Pack,PSV,Idea Factory,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Jun 16,N/A
4150,Red Dead Redemption: Game of the Year Edition,PS3,Rockstar Games,Rockstar San Diego,N/A,N/A,N/A,N/A,0.02m,N/A,0.01m,N/A,0.00m,11th Oct 11,N/A
4151,Runner3,NS,Nicalis,Choice Provisions,7.0,7.5,9.0,N/A,0.02m,0.02m,N/A,N/A,0.00m,22nd May 18,18th Mar 19
4152,TOCA Race Driver 3: The Ultimate Racing Simulator,PC,Codemasters,Codemasters,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,24th Feb 06,N/A
4153,AIR,PSP,Prototype,Key,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,22nd Nov 07,N/A
4154,Higurashi no Naku Koro ni Hou,NS,Entergram,07th Expansion,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Jul 18,03rd Feb 19
4155,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,Alchemist,Will,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,08th Jul 10,N/A
4156,Portal Knights,XOne,505 Games,Keen Games,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,23rd May 17,03rd Jul 18
4157,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,25th Sep 15,N/A
4158,Virtua Pro Football,PS2,Sega,Sega Europe,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,01st Sep 06,N/A
4159,Army Rescue,Wii,UFO Interactive,CyberPlanet Interactive,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,20th Oct 09,N/A
4160,Date-A-Live Twin Edition: Rio Reincarnation,PSV,Compile Heart,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,30th Jul 15,21st Feb 18
4161,Adidas Power Soccer 98,PS,Psygnosis,Shen Studios,N/A,5.8,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,30th Jun 98,N/A
4162,Natsuiro High School: Seishun Hakusho,PS4,D3Publisher,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15,N/A
4163,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,Konami,Konami,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,19th May 09,N/A
4164,Heroes VS,PSP,Namco Bandai Games,Spike Chunsoft,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,07th Feb 13,07th May 19
4165,Mary King's Riding School,DS,Ghostlight,Coyote Console,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,29th Aug 08,N/A
4166,Akai Suna Ochiru Tsuki,PSV,Dramatic Create,Dramatic Create,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,10th Mar 16,N/A
4167,Littlest Pet Shop,PC,Electronic Arts,EA Salt Lake,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,20th Oct 08,N/A
4168,The Inner World: The Last Wind Monk,PS4,Kalypso Media,Studio Fizbin,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,24th Oct 17,15th Sep 18
4169,Kazoku Keikaku,PSP,CyberFront,CyberFront,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,12th Aug 10,N/A
4170,Past Cure,XOne,Phantom 8 Studio,Phantom 8 Studio,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,23rd Feb 18,08th Jan 18
4171,Sotsugyou II: Neo Generation Special,3DO,Imageworks,Shar Rock,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,22nd Nov 95,N/A
4172,Maximum Racing: Crash Car Racer,Wii,Unknown,Brain in a Jar,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,29th Mar 11,N/A
4173,X-Plane 10 Global,PC,Aerosoft,Laminar Research,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,13th Oct 13,22nd Sep 18
4174,Aoishiro,PS2,Success,Success,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,15th May 08,N/A
4175,Digimon Universe: Appli Monsters,3DS,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,01st Dec 16,25th Jul 18
4176,SteamWorld Collection,PS4,Rising Star Games,Image & Form Games,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,01st Nov 16,30th Aug 18
4177,Virtual Kasparov,GBA,Titus,Titus Software,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,31st Mar 02,N/A
4178,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,Global Star Software,High Voltage Software,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,11th Oct 05,N/A
4179,Kobito Game Taizen,3DS,Nippon Columbia,Nippon Columbia,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,06th Oct 16,03rd Aug 18
4180,PC Engine Best Collection: Tengai Makyou Collection,PSP,Hudson Soft,RED Entertainment,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,31st Jul 08,N/A
4181,Speed Kings,GC,Acclaim Entertainment,Climax Entertainment,N/A,6.7,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,28th May 03,N/A
4182,ESPN MLS ExtraTime 2002,XB,Konami,Konami Computer Entertainment America,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,27th Mar 02,N/A
4183,Beyblade Burst: Battle Zero,NS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,25th Oct 18,07th Nov 18
4184,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,Karin Entertainment,Karin Entertainment,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,28th Apr 10,N/A
4185,Dreamer Series: Horse Trainer,DS,DreamCatcher Interactive,DreamCatcher Interactive,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,16th Dec 08,N/A
4186,Hogs of War,PS,Infogrames,Infogrammes Studios,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,05th Aug 00,N/A
4187,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,30th Aug 07,N/A
4188,Muchi Muchi Pork & Pink Sweets,X360,Cave,Cave,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,24th Feb 11,N/A
4189,Nitroplus Blasterz: Heroines Infinite Duel,PS3,Xseed Games,Examu Inc.,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,02nd Feb 16,N/A
4190,Winning Post 8 2018,PS4,Koei Tecmo,Koei Tecmo Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,15th Mar 18,30th Jul 18
4191,Winter Blast: 9 Snow & Ice Games,Wii,Destineer,Destineer,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,23rd Mar 10,N/A
4192,Meiji Tokyo Renka,PSP,Broccoli,HuneX,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Sep 13,07th May 19
4193,Point Blank 3,PS,Namco,TOSE,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,16th May 01,N/A
4194,Mushihimesama,X360,Cave,Cave,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,24th May 12,25th May 18
4195,The Cube,Wii,Funbox Media,Funbox Media,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,09th Nov 12,06th Apr 18
4196,Higurashi no Naku Koro ni: Jan,PSP,AQ Interactive,AQ Interactive,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,12th Nov 09,N/A
4197,Elvandia Story,PS2,Spike,Spike,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Apr 07,N/A
4198,Soukoku no Kusabi: Hiiro no Kakera 3 Ashita he no Tobira,PSP,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,31st May 12,17th May 19
4199,Triggerheart Excelica Enhanced,PS2,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Mar 09,N/A
4200,Worldwide Soccer Manager 2007,PC,Sega,Sports Interactive,N/A,8.9,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,01st Oct 06,N/A
4201,Battle Spirits: Kiseki no Hasha,PSP,Namco Bandai,Dimps Corporation,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,12th Nov 09,N/A
4202,Puzzle Star Sweep,PS,Agetec,Axela,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,03rd Jan 01,N/A
4203,Astraea no Shiroki Eien: White Eternity,PSV,Dramatic Create,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,22nd Sep 16,N/A
4204,Kunio-kun Nekketsu: Complete Famicom Edition,3DS,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,08th Dec 16,06th Aug 18
4205,The Crew: Wild Run,PC,Ubisoft,Ivory Tower,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,17th Nov 15,04th Jan 18
4206,4 Elements,3DS,Tulip Games,Playrix Entertainment,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,07th Nov 13,24th Jan 19
4207,Sousei no Onmyouji,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Jan 17,N/A
4208,Konoyo no Hate de Koi o Utau Shoujo: Yu-No,PS4,5pb,MAGES,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Mar 17,20th Sep 18
4209,The Conveni 4,PS2,Hamster Corporation,Hamster Corporation,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,27th Apr 06,N/A
4210,Charlie's Angels,GC,Ubisoft,Neko Entertainment,N/A,2.5,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,09th Jul 03,N/A
4211,Shaq-Fu: A Legend Reborn,XOne,Wired Productions,Big Deez Productions,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,05th Jun 18,18th Mar 19
4212,The Cheetah Girls,GBA,Buena Vista,Gorilla Systems,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,12th Sep 06,N/A
4213,Psycho-Pass: Mandatory Happiness,XOne,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,01st Jan 15,11th Sep 18
4214,Seitokai no Ichizon: DS-suru Seitokai,DS,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,25th Mar 10,N/A
4215,Germany's Next Topmodel 2011,Wii,7G//AMES,SevenOne Intermedia GmbH,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,18th Mar 11,N/A
4216,God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6,PS4,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,24th Mar 16,20th Sep 18
4217,Disney Infinity,PSV,Disney Interactive Studios,Unknown,N/A,N/A,N/A,N/A,0.02m,0.01m,N/A,N/A,0.00m,18th Aug 13,N/A
4218,Prism Ark: Awake,PS2,5pb,PENCIL,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,24th Apr 08,N/A
4219,Teenage Mutant Ninja Turtles Double Pack,GBA,Konami,Konami,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,06th Jun 06,N/A
4220,Invizimals: The Lost Kingdom,PS3,Sony Computer Entertainment,Novarama,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,30th Sep 14,09th Apr 18
4221,Revolution: 25th Anniversary Collection,PC,Koch Media,Revolution Software,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,18th Mar 16,22nd Sep 18
4222,Rozen Maiden: Duellwalzer,PS2,Taito,Taito Corporation,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,27th Apr 06,N/A
4223,Rugby 06,XB,EA Sports,HB Studios Multimedia,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,14th Feb 06,N/A
4224,Marvel Avengers: Battle for Earth,X360,Ubisoft,Unknown,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,30th Oct 12,N/A
4225,Natsuiro High School: Seishun Hakusho,PS3,D3Publisher,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15,N/A
4226,Chrysler Classic Racing,DS,Zoo Games,EM Studios,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,25th Nov 08,N/A
4227,L.A. Noire: The Complete Edition,X360,Rockstar Games,Rockstar Leeds,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,15th Nov 11,N/A
4228,Shrek / Shark Tale Game Boy Advance Video,GBA,Hasbro Interactive,Majesco Games,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,08th Sep 06,N/A
4229,Urban Chaos: Riot Response,XB,Eidos Interactive,Rocksteady Studios,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,13th Jun 06,N/A
4230,Ginga Fukei Densetsu: Sapphire,PCE,Hudson Soft,CAProduction,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,24th Nov 95,N/A
4231,The Sims 2: Family Fun Stuff,PC,Electronic Arts,Maxis Software,N/A,N/A,N/A,N/A,0.02m,0.00m,0.01m,N/A,0.00m,11th Apr 06,N/A
4232,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,25th Oct 07,N/A
4233,The Mummy,GBA,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,20th Nov 02,N/A
4234,Guitar Freaks V3 & DrumMania V3,PS2,Konami,Konami,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Oct 07,N/A
4235,The Crow: City of Angels,PS,Acclaim Entertainment,Gray Matter,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,28th Feb 97,N/A
4236,Snow Portable,PSP,Prototype,Prototype,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Aug 07,N/A
4237,Poyopoyo Observation Diary,3DS,IE Institute,IE Institute,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,05th Apr 12,07th May 19
4238,Vietcong,PC,Gathering of Developers,Pterodon,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,26th Mar 03,N/A
4239,Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,PS4,Square Enix,Square Enix,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Nov 17,29th Dec 17
4240,Guitar Freaks & DrumMania: Masterpiece Gold,PS2,Konami,Konami,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,08th Mar 07,N/A
4241,Jinsei Game DS,DS,Atlus,Takara Tomy,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,27th Jul 06,N/A
4242,Broken Sword: The Sleeping Dragon,XB,The Adventure Company,Revolution Software,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,08th Dec 03,N/A
4243,Mini Ninjas,PC,Eidos Interactive,IO Interactive,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,08th Sep 09,N/A
4244,The Testament of Sherlock Holmes,X360,Focus Home Interactive,Frogwares,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,30th Sep 12,N/A
4245,Paranormal Pursuit: The Gifted One,PC,Alawar Entertainment,Big Fish Games,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,07th Aug 15,22nd Sep 18
4246,Reversal Challenge,DS,Tommo,UFO Interactive,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,03rd Nov 09,N/A
4247,Crayola Scoot,PS4,Outright Games,Outright Games,N/A,N/A,N/A,N/A,0.02m,0.01m,N/A,N/A,0.00m,16th Oct 18,07th Aug 18
4248,Lumo,NS,Rising Star Games,Triple Eh?,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,21st Nov 17,08th Jan 18
4249,Mount & Blade: Warband,PC,Paradox Interactive,Taleworlds,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,19th Mar 10,N/A
4250,Genkai Tokki: Castle Panzers,PS4,Compile Heart,Compile Heart,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,28th Sep 17,20th Sep 18
4251,Heavy Fire: Afghanistan,PC,Mastiff,Mastiff,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,22nd Nov 11,N/A
4252,Miyako,PSP,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,25th Nov 10,N/A
4253,Motto NUGA-CEL!,PSP,Idea Factory,Lupinus,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,20th May 10,N/A
4254,UFO: Trilogy,PC,Unknown,Altar Interactive,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,24th Aug 07,N/A
4255,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),PS2,Konami,Konami,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,08th Jan 08,N/A
4256,11eyes: CrossOver,PSP,5pb,Genterprise,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,28th Jan 10,N/A
4257,Super Dodge Ball,NG,Technos Japan Corporation,Technos,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,01st Jan 96,N/A
4258,Gon: BakuBakuBakuBaku Adventure,3DS,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,14th Jun 12,07th May 19
4259,Eve: Burst Error R,PSV,Red Flagship,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,28th Apr 16,N/A
4260,Style Book: Junior City,DS,Bandai,Bandai,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,23rd Mar 06,N/A
4261,Earth Seeker,Wii,Kadokawa Shoten,Crafts & Meisters,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,23rd Jun 11,N/A
4262,Atlantic Quest,PC,Avanquest,Oberon Media,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,25th Nov 11,N/A
4263,PopCap Hits!,X360,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,18th Feb 11,N/A
4264,Still Life 2,PC,Encore,GameCo Studios,N/A,7.3,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,11th Aug 09,N/A
4265,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,Big Fish Games,ERS G-Studio,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,01st Mar 19,23rd Apr 19
4266,Trapped Dead,PC,Meridian4,Headup Games / Crenetic,N/A,4.0,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,25th Feb 11,N/A
4267,Rainbow Islands Revolution,DS,Codemasters,Taito Corporation,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,03rd Oct 06,N/A
4268,Barbie as the Princess and the Pauper,GBA,Knowledge Adventure,VU Games,N/A,6.0,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,12th Sep 04,N/A
4269,Diabolik Lovers: Lost Eden,PSV,Idea Factory,Unknown,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Feb 17,21st Feb 18
4270,Horrid Henry: Missions of Mischief,Wii,SouthPeak Interactive,Asylum Entertainment,N/A,N/A,N/A,N/A,0.02m,0.00m,0.01m,N/A,0.00m,31st Aug 10,N/A
4271,Space Hulk Tactics,XOne,Focus Home Interactive,Cyanide,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,09th Oct 18,28th Jun 18
4272,Tantei Opera: Milky Holmes,PSP,Unknown,BushiRoad,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,16th Dec 10,N/A
4273,Starship Troopers,PC,Empire Interactive,Strangelite,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,15th Nov 05,N/A
4274,Adventure Time: Pirates of the Enchiridion,PS4,Outright Games,Outright Games,N/A,N/A,N/A,N/A,0.02m,0.01m,N/A,N/A,0.00m,17th Jul 18,17th Mar 19
4275,Casper's Scare School: Spooky Sports Day,DS,Crave Entertainment,The Code Monkeys,N/A,N/A,N/A,N/A,0.02m,0.02m,0.00m,N/A,0.00m,19th Oct 10,N/A
4276,Entaku no Seito: The Eternal Legend,PSP,Kadokawa Games,Experience Inc.,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Oct 12,17th May 19
4277,My Hero: Doctor,DS,Majesco,Game Life / Dream On Studio,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,17th Nov 09,N/A
4278,Shin Atelier Rorona: Hajimari no Monogatari,3DS,Koei Tecmo,Gust,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Jun 15,06th Aug 18
4279,WorldShift,PC,Playlogic Game Factory,Black Sea Studios,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,10th Nov 09,N/A
4280,Mount & Blade Collection,PC,Paradox Interactive,Taleworlds,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,13th Mar 12,23rd Apr 19
4281,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,Sega,Sega,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,08th Mar 07,N/A
4282,Cabela's Alaskan Adventure,PS2,Activision,Activision,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,19th Sep 06,N/A
4283,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,21st Oct 10,N/A
4284,Robotics;Notes,PSV,5pb,5pb. Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,26th Jun 14,21st Nov 18
4285,Tropico 5,XOne,Kalypso Media,Haemimont Games,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,24th May 16,20th Aug 18
4286,Elf Bowling 1 & 2,DS,Ignition Entertainment,Ignition Entertainment,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,01st Dec 05,N/A
4287,Aqua Panic!,DS,Neko Entertainment,EKO System,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,N/A,08th May 09,N/A
4288,Back to the Future: The Game,XOne,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,13th Oct 15,23rd Apr 18
4289,Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss,PSV,5pb,MAGES,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,30th Mar 17,21st Sep 18
4290,Tycoon City: New York,PC,Atari,Deep Red,N/A,6.2,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,21st Feb 06,N/A
4291,uDraw Studio: Instant Artist,X360,THQ,THQ,N/A,N/A,N/A,N/A,0.02m,0.01m,0.01m,N/A,0.00m,15th Nov 11,09th May 19
4292,Fuuraiki 3,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,19th Feb 15,17th May 19
4293,Puzzle Chronicles,DS,Konami,Infinite Interactive,N/A,N/A,N/A,N/A,0.02m,0.02m,0.00m,N/A,0.00m,02nd Feb 10,N/A
4294,Kadenz fermata//Akkord:fortissimo,PSV,5pb,La'cryma,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,01st Jan 15,N/A
4295,Puzzle Quest: Challenge of the Warlords,PSP,D3 Publisher,Vicious Cycle,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,20th Mar 07,N/A
4296,Arabians Lost: The Engagement on Desert,PS2,Prototype,QuinRose,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,11th Oct 07,N/A
4297,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,Square Enix,Taito Corporation,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,22nd Jul 10,N/A
4298,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,Gakken,Gakken,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,13th Sep 07,N/A
4299,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,02nd Dec 10,N/A
4300,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,Namco Bandai,Flight-Plan,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,11th Mar 10,N/A
4301,NHL 09,PC,Electronic Arts,EA Canada,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,20th Oct 08,N/A
4302,Persona 5: Dancing in Starlight,PSV,Atlus,Atlus,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,04th Dec 18,13th Aug 18
4303,Puzzle Guzzle,PSP,Agetec,Irem Software Engineering,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,27th Feb 08,N/A
