,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
4091,Lightning Returns: Final Fantasy XIII,PC,Square Enix,Square Enix,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,10th Dec 15,N/A
4092,Elex,PS4,THQ Nordic,Piranha Bytes,N/A,N/A,N/A,N/A,0.23m,0.03m,0.16m,N/A,0.04m,17th Oct 17,30th Jun 18
4093,ZRoll,PC,Unknown,KxONE,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4094,ESPN NHL Hockey,PS2,Sega,Kush Games,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,09th Sep 03,N/A
4095,Harvest Moon GB,GB,Natsume,Victor Interactive Software,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,0.00m,01st Aug 98,N/A
4096,DiRT Showdown,X360,Codemasters,Codemasters,7.2,N/A,N/A,N/A,0.23m,0.08m,0.13m,N/A,0.02m,12th Jun 12,29th Oct 18
4097,Sherlock Holmes and the Mystery of Osborne House,DS,THQ,Frogwares,N/A,N/A,N/A,N/A,0.23m,0.07m,0.14m,N/A,0.03m,04th Jan 11,N/A
4098,The Incredible Hulk: Ultimate Destruction,XB,VU Games,Radical Entertainment,N/A,N/A,N/A,N/A,0.23m,0.17m,0.05m,N/A,0.01m,23rd Aug 05,N/A
4099,NCAA GameBreaker 2003,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,14th Aug 02,N/A
4100,Gundam Battle Assault,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.02m,06th Nov 00,N/A
4101,Tony Hawk's Downhill Jam,Wii,Activision,Toys for Bob,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,14th Nov 06,N/A
4102,Virtua Fighter Kids,SAT,Sega,Sega-AM2,N/A,6.6,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,31st Jul 96,N/A
4103,Madagascar: Escape 2 Africa,PS3,Activision,Toys for Bob,N/A,N/A,N/A,N/A,0.23m,0.12m,0.08m,N/A,0.03m,04th Nov 08,N/A
4104,Lunar: Silver Star Story,SAT,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,0.00m,25th Oct 96,N/A
4105,Rocket Power: Beach Bandits,GC,THQ,Evolution Games,N/A,N/A,N/A,N/A,0.23m,0.18m,0.05m,N/A,0.01m,24th Sep 02,N/A
4106,RIGS: Mechanized Combat League,PS4,Sony Interactive Entertainment,Guerrilla Cambridge,N/A,N/A,N/A,N/A,0.23m,0.11m,0.06m,0.02m,0.04m,13th Oct 16,27th Nov 18
4107,Shaun White Snowboarding,DS,Ubisoft,Ubisoft Montreal,N/A,6.2,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,16th Nov 08,N/A
4108,Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive,Red Tribe,N/A,N/A,N/A,N/A,0.23m,0.21m,0.01m,N/A,0.02m,09th Oct 07,N/A
4109,Evoland 2,PC,Shiro Games,Shiro Games,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,25th Aug 15,10th Aug 18
4110,M&M's Kart Racing,Wii,DSI Games,FrontLine Studios,N/A,N/A,N/A,N/A,0.23m,0.21m,N/A,N/A,0.02m,25th Oct 07,N/A
4111,Tom Clancy's Rainbow Six: Rogue Spear,PS,Red Storm Entertainment,Saffire Corporation,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.02m,28th Mar 01,N/A
4112,NHL FaceOff 2001,PS,Sony Computer Entertainment,SolWorks,N/A,7.2,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.02m,05th Sep 00,N/A
4113,Me & My Katamari,PSP,Namco,Namco,7.8,7.2,N/A,N/A,0.23m,0.13m,0.01m,0.08m,N/A,21st Mar 06,N/A
4114,Yu-Gi-Oh! GX: Duel Academy,GBA,Konami,Konami,N/A,N/A,N/A,N/A,0.23m,0.17m,0.06m,N/A,0.00m,10th Jan 06,N/A
4115,Tribes: Aerial Assault,PS2,Sierra Entertainment,Midway Studios Austin,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,23rd Sep 02,N/A
4116,Ultimate Band,DS,Disney Interactive Studios,Fall Line Studio,N/A,N/A,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,18th Nov 08,N/A
4117,Colony Wars: Vengeance,PS,Psygnosis,Psygnosis,N/A,8.6,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.02m,04th Nov 98,N/A
4118,Dreaming Sarah,PC,Unknown,Asteristic Game Studio,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4119,Train Fever,PC,Good Shepherd Entertainment,Urban Games,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,04th Sep 14,11th Aug 18
4120,Madden NFL 06,GBA,EA Sports,Exient Entertainment,N/A,N/A,N/A,N/A,0.23m,0.17m,0.06m,N/A,0.00m,08th Aug 05,N/A
4121,Family Fest presents: Movie Games,Wii,Ubisoft,Phoenix Games,N/A,N/A,N/A,N/A,0.23m,0.21m,0.01m,N/A,0.02m,04th Nov 08,N/A
4122,The King of Fighters '95 (CD),NG,SNK,SNK Corporation,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,01st Jan 95,N/A
4123,NASCAR 08,PS3,EA Sports,EA Tiburon,N/A,N/A,N/A,N/A,0.23m,0.15m,0.05m,N/A,0.03m,23rd Jul 07,N/A
4124,Perfect Weapon,PS,ASC Games,Gray Matter Inc.,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.02m,01st Nov 96,N/A
4125,Harvest Moon: The Land of Origin,3DS,Marvelous,Marvelous,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,23rd Feb 12,29th Oct 18
4126,Corpse Party: Blood Drive,PSV,Xseed Games,Team GrisGris,N/A,N/A,N/A,N/A,0.23m,0.11m,0.01m,0.06m,0.04m,13th Oct 15,29th Oct 18
4127,NBA 2K6,X360,2K Sports,Unknown,N/A,8.0,N/A,N/A,0.23m,0.21m,0.01m,N/A,0.02m,16th Nov 05,N/A
4128,Hello Kitty Seasons,Wii,Zoo Games,Sanrio Digital,N/A,N/A,N/A,N/A,0.23m,0.15m,0.06m,N/A,0.02m,16th Nov 10,N/A
4129,Major League Baseball 2K10,PS2,2K Sports,Visual Concepts,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,02nd Mar 10,N/A
4130,TrackMania: Build to Race,Wii,City Interactive,Firebrand Games,N/A,7.0,N/A,N/A,0.23m,0.09m,0.11m,N/A,0.02m,15th Mar 11,N/A
4131,Mafia,XB,Gathering of Developers,Illusion Softworks,N/A,N/A,N/A,N/A,0.23m,0.17m,0.05m,N/A,0.01m,13th Mar 04,N/A
4132,SSX on Tour,PSP,EA Sports BIG,EA Montreal,N/A,8.2,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,11th Oct 05,N/A
4133,Madden NFL 13,WiiU,EA Sports,EA Tiburon,N/A,7.2,N/A,N/A,0.23m,0.21m,N/A,N/A,0.02m,18th Nov 12,04th Jan 18
4134,What's Cooking? Jamie Oliver,DS,Atari,Keen Games,N/A,N/A,N/A,N/A,0.23m,0.20m,0.01m,N/A,0.02m,21st Oct 08,N/A
4135,Hannah Montana: The Movie,PS3,Disney Interactive Studios,n-Space,N/A,N/A,N/A,N/A,0.23m,0.14m,0.06m,N/A,0.03m,07th Apr 09,N/A
4136,Airblade,PS2,Namco,Criterion Games,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,28th Jan 02,N/A
4137,Dynasty Warriors: Strikeforce,X360,Tecmo Koei,Omega Force,N/A,7.3,N/A,N/A,0.23m,0.13m,0.06m,0.02m,0.02m,16th Feb 10,N/A
4138,Mega Man & Bass,GBA,Capcom,Capcom,N/A,N/A,N/A,N/A,0.23m,0.16m,0.06m,N/A,0.00m,10th Mar 03,N/A
4139,Canyon Capers,PC,Unknown,Unknown,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,25th Apr 14,N/A
4140,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,Square Enix,Racjin,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,12th Jul 05,N/A
4141,Hatsune Miku -Project DIVA- f,PSV,Sega,Sega,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,04th Mar 14,11th Jan 19
4142,Valkyrie Profile: Covenant of the Plume,DS,Square Enix,tri-Ace,N/A,7.5,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,16th Mar 09,N/A
4143,Anno 2205,PC,Ubisoft,Blue Byte,N/A,N/A,N/A,N/A,0.23m,0.04m,0.17m,N/A,0.02m,03rd Nov 15,30th May 18
4144,Transformer: Rise of the Dark Spark,PS4,Activision,Edge of Reality,N/A,N/A,N/A,N/A,0.23m,0.08m,0.11m,0.01m,0.04m,24th Jun 14,27th Dec 18
4145,AKB1/149: Love Election,PSP,Namco Bandai Games,ArtDink,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,20th Dec 12,29th Oct 18
4146,Mortal Kombat: Armageddon,Wii,Midway Games,JGI Entertainment,N/A,6.8,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,29th May 07,N/A
4147,Tower Unite,PC,Unknown,PixelTail Games,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4148,Tetris 2 (weekly jp sales),GB,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,0.00m,01st Jan 93,N/A
4149,Neopets Puzzle Adventure,Wii,Capcom,Infinite Interactive,N/A,N/A,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,18th Dec 08,N/A
4150,Pro Yakyuu Team o Tsukurou! 2,PS2,Sega,Smilebit,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,13th Feb 03,N/A
4151,Pinball Hall of Fame: The Gottlieb Collection,PSP,Crave Entertainment,FarSight Studios,N/A,7.2,N/A,N/A,0.23m,0.20m,0.01m,N/A,0.02m,06th Dec 05,N/A
4152,Musou Orochi Z,PS3,KOEI,Omega Force,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,12th Mar 09,N/A
4153,World Series of Poker 2008: Battle for the Bracelets,PS2,Activision,Unknown,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,25th Sep 07,N/A
4154,Bass Pro Shops: The Hunt,Wii,XS Games,Piranha Games,N/A,N/A,N/A,N/A,0.23m,0.21m,N/A,N/A,0.02m,01st Jun 10,N/A
4155,Metal Slug X,PC,Unknown,SNK Corporation,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4156,Genji: Dawn of the Samurai,PS2,Sony Computer Entertainment,Game Republik,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,20th Sep 05,N/A
4157,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,19th Feb 09,N/A
4158,Critical Depth,PS,GT Interactive,SingleTrac,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.01m,31st Oct 97,N/A
4159,Barbie as The Island Princess,GBA,Activision,Human Soft / Ivolgamus,N/A,5.5,N/A,N/A,0.23m,0.16m,0.06m,N/A,0.00m,30th Oct 07,N/A
4160,Cars 2,3DS,Disney Interactive Studios,Firebrand Games,N/A,N/A,N/A,N/A,0.23m,0.21m,N/A,N/A,0.02m,01st Nov 11,N/A
4161,Deca Sports 3,Wii,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.23m,0.14m,0.07m,N/A,0.02m,26th Oct 10,N/A
4162,Rune Factory: Tides of Destiny,PS3,Natsume,Neverland Company,N/A,6.5,N/A,N/A,0.23m,0.14m,N/A,0.07m,0.02m,11th Oct 11,N/A
4163,Saka-Tsuku DS: Touch and Direct,DS,Sega,Sega,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,20th Nov 08,N/A
4164,Soul Sacrifice Delta,PSV,Sony Computer Entertainment,SCE Japan Studio,N/A,N/A,N/A,N/A,0.23m,0.00m,0.08m,0.12m,0.02m,13th May 14,16th Sep 18
4165,Mega Man Battle Network 5: Team Colonel / Protoman,GBA,Capcom,Capcom,N/A,N/A,N/A,N/A,0.23m,0.16m,0.06m,N/A,0.00m,09th Dec 04,N/A
4166,The Italian Job,PS2,Eidos Interactive,Climax Group,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,25th Jun 03,N/A
4167,Pitfall: The Big Adventure,Wii,Activision,Edge of Reality,N/A,N/A,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,23rd Sep 08,N/A
4168,Barbie and the Three Musketeers,Wii,Activision,Activision,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,03rd Nov 09,N/A
4169,Lunar Knights,DS,Konami,Kojima Productions,N/A,8.2,N/A,N/A,0.23m,0.17m,0.01m,0.04m,0.01m,06th Feb 07,N/A
4170,Ys Seven,PSP,Xseed Games,Nihon Falcom Corporation,N/A,7.6,N/A,N/A,0.23m,0.14m,N/A,0.08m,0.02m,17th Aug 10,N/A
4171,Freedom Fighters,XB,Electronic Arts,IO Interactive,N/A,N/A,N/A,N/A,0.23m,0.17m,0.05m,N/A,0.01m,01st Oct 03,N/A
4172,Soldier of Fortune II: Double Helix,XB,Activision,Gratuitous Games,N/A,N/A,N/A,N/A,0.23m,0.17m,0.05m,N/A,0.01m,18th Jun 03,N/A
4173,Disney Princess: Enchanted Journey,PS2,Disney Interactive Studios,Papaya Studios,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,16th Oct 07,N/A
4174,Hot Wheels: Beat That!,DS,Activision,Eutechnyx,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,06th Nov 07,N/A
4175,Zombie Driver HD,PC,Unknown,EXOR Studios,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4176,Sniper: Ghost Warrior 3,PC,City Interactive,City Interactive,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,25th Apr 17,29th May 18
4177,Naruto: Ninja Council 2 - European Edition,DS,Tomy Corporation,Tomy Corporation,N/A,N/A,N/A,N/A,0.23m,N/A,0.00m,0.23m,N/A,03rd Oct 08,N/A
4178,Sparkle 2 Evo,PC,Unknown,Forever Entertainment S.A.,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4179,Final Fantasy XI: Treasures of Aht Urhgan,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,0.23m,0.06m,0.05m,0.10m,0.02m,18th Apr 06,N/A
4180,Alundra,PS,Working Designs,Matrix Software,N/A,8.8,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.01m,31st Dec 97,N/A
4181,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,Konami,Konami,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,20th May 10,N/A
4182,Big Pharma,PC,Unknown,Twice Circled,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4183,Bratz: Girlz Really Rock,PS2,THQ,Blitz Games,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,13th Oct 08,N/A
4184,Super R-Type,SNES,Irem Software Engineering,Irem Software Engineering,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,01st Sep 91,N/A
4185,Rampage 2: Universal Tour,PS,Midway Games,Avalanche Software,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.01m,31st Mar 99,N/A
4186,Super Robot Taisen F Kanketsuhen,PS,Banpresto,Banpresto,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.21m,0.01m,15th Apr 99,N/A
4187,BlowOut,PS2,Majesco,Terminal Reality,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,10th Nov 03,N/A
4188,NFL Blitz Pro,PS2,Midway Games,Point of View,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,28th Oct 03,N/A
4189,Tiger Woods PGA Tour 2003,GC,EA Sports,EA Redwood Shores,N/A,N/A,N/A,N/A,0.23m,0.18m,0.05m,N/A,0.01m,27th Oct 02,N/A
4190,The Evil Within 2,PC,Bethesda Softworks,Tango Gameworks,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,13th Oct 17,10th May 18
4191,Shadows 2: Perfidia,PC,Unknown,MrCiastku,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 19
4192,New Carnival Games,DS,2K Games,Cat Daddy Games,N/A,N/A,N/A,N/A,0.23m,0.16m,0.05m,N/A,0.02m,21st Sep 10,N/A
4193,I Love Horses,DS,Bold Games,LvivMedia,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.01m,27th Apr 09,N/A
4194,Contraption Maker,PC,Unknown,Unknown,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,07th Jul 14,N/A
4195,Saint Seiya: Sanctuary Battle,PS3,Namco Bandai Games,Dimps Corporation,N/A,N/A,N/A,N/A,0.23m,N/A,0.09m,0.11m,0.02m,16th May 12,N/A
4196,The Raiden Project,PS,Sony Computer Entertainment,Seibu Kaihatsu Inc.,N/A,N/A,N/A,N/A,0.23m,0.06m,0.04m,0.12m,0.01m,26th Jan 95,N/A
4197,Booster Trooper,PC,Unknown,DNS Development,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4198,Pocket Fighter,PS,Capcom,Capcom,N/A,N/A,N/A,N/A,0.23m,0.06m,0.04m,0.12m,0.01m,01st Jan 98,N/A
4199,Gods Will Be Watching,PC,Unknown,Deconstructeam,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4200,Bicycle Casino 2005,XB,Activision,Leaping Lizard Software Inc.,N/A,N/A,N/A,N/A,0.23m,0.17m,0.05m,N/A,0.01m,26th Oct 04,N/A
4201,Brain In My Head,PC,Unknown,Tatyana Murzina,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4202,Yu-Gi-Oh! GX: Tag Force 3,PSP,Konami,Konami,N/A,N/A,N/A,N/A,0.23m,N/A,0.03m,0.18m,0.01m,28th Nov 08,N/A
4203,Hooked! Real Motion Fishing,Wii,Aksys Games,SIMS,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,30th Oct 07,N/A
4204,Blockland,PC,Unknown,Eric Hartman,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4205,NCAA Football 09,PSP,EA Sports,Team Fusion,N/A,6.5,N/A,N/A,0.23m,0.21m,N/A,N/A,0.02m,15th Jul 08,N/A
4206,.hack//G.U. Vol.2//Reminisce,PS2,Namco Bandai,CyberConnect2,N/A,6.2,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,08th May 07,N/A
4207,"Please, Don't Touch Anything",PC,Plug In Digital,Four Quarters,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,26th Mar 15,N/A
4208,AC/DC LIVE: Rock Band Track Pack,X360,MTV Games,Harmonix Music Systems,N/A,6.7,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,16th Nov 08,N/A
4209,Tony Hawk's Proving Ground,DS,Activision,Unknown,N/A,N/A,N/A,N/A,0.23m,0.20m,0.01m,N/A,0.02m,15th Oct 07,N/A
4210,NCAA GameBreaker 2004,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,27th Aug 03,N/A
4211,Need for Speed: Undercover,DS,Electronic Arts,Firebrand Games,N/A,N/A,N/A,N/A,0.23m,0.18m,0.03m,N/A,0.02m,17th Nov 08,N/A
4212,Valhalla Knights 2,PSP,Xseed Games,K2 LLC,N/A,5.0,N/A,N/A,0.23m,0.09m,0.00m,0.12m,0.01m,01st Oct 08,N/A
4213,Dead Island Definitive Collection,PS4,Deep Silver,Techland,N/A,N/A,N/A,N/A,0.23m,0.09m,0.08m,0.03m,0.03m,31st May 16,N/A
4214,The Polar Express,PS2,THQ,Blue Tongue,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,02nd Nov 04,N/A
4215,LEGO The Hobbit,WiiU,Warner Bros. Interactive Entertainment,Traveller's Tales,N/A,N/A,N/A,N/A,0.23m,0.09m,0.11m,N/A,0.02m,08th Apr 14,15th Mar 18
4216,Spider-Man: Edge of Time,PS3,Activision,Beenox,N/A,N/A,N/A,N/A,0.23m,0.13m,0.07m,N/A,0.03m,04th Oct 11,N/A
4217,Scribblenauts Unmasked: A DC Comics Adventure,PC,Warner Bros. Interactive Entertainment,5TH Cell,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,24th Sep 13,03rd Apr 18
4218,Buzz! Junior: RoboJam,PS2,Sony Computer Entertainment,Cohort Studios,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,11th Mar 08,N/A
4219,Moon Colonization Project,PC,Unknown,Belarus Games,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4220,3rd Super Robot Wars Z Jigoku Hen,PS3,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,10th Apr 14,N/A
4221,Tetris Attack,GB,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,01st Aug 96,N/A
4222,F1 2014,X360,Codemasters,Codemasters Birmingham,N/A,N/A,N/A,N/A,0.23m,0.08m,0.13m,0.00m,0.02m,21st Oct 14,N/A
4223,No Man's Sky,XOne,505 Games,Hello Games,N/A,N/A,N/A,N/A,0.23m,0.17m,0.04m,N/A,0.02m,24th Jul 18,04th Apr 18
4224,NBA ShootOut 2003,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,25th Sep 02,N/A
4225,Shinobi,3DS,Sega,Griptonite Games,N/A,7.0,N/A,N/A,0.23m,0.14m,0.07m,N/A,0.02m,15th Nov 11,N/A
4226,The Crew,X360,Ubisoft,Ubisoft Reflections,N/A,N/A,N/A,N/A,0.23m,0.06m,0.15m,N/A,0.02m,02nd Dec 14,04th Jan 18
4227,Steel Invaders,PC,Unknown,Unknown,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
4228,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,Tomy Corporation,Yuke's Media Creations,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.21m,0.01m,26th Mar 98,N/A
4229,Metal Gear Survive,PS4,Konami Digital Entertainment,Konami Digital Entertainment,N/A,N/A,N/A,N/A,0.23m,0.08m,0.06m,0.05m,0.03m,20th Feb 18,25th Feb 18
4230,Justice League Heroes,PSP,Warner Bros. Interactive,Snowblind Studios,N/A,N/A,N/A,N/A,0.23m,0.20m,0.01m,N/A,0.02m,22nd Nov 06,N/A
4231,Silent Hill: Book of Memories,PSV,Konami Digital Entertainment,Way Forward Technologies,N/A,N/A,N/A,N/A,0.23m,0.11m,0.06m,0.00m,0.05m,16th Oct 12,29th Oct 18
4232,Digimon World DS (JP sales),DS,Namco Bandai,Namco Bandai Games America,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,07th Nov 06,N/A
4233,Gas Guzzlers Extreme,PC,Iceberg Interactive,Unknown,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,08th Oct 13,N/A
4234,Jersey Devil,PS,Sony Computer Entertainment,Behaviour Interactive Inc.,N/A,N/A,N/A,N/A,0.23m,0.13m,0.09m,N/A,0.01m,31st May 98,N/A
4235,NHL FaceOff 2003,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,05th Nov 02,N/A
4236,Risen 2: Dark Waters,PS3,Deep Silver,Piranha Bytes,N/A,5.5,N/A,N/A,0.23m,0.04m,0.14m,0.01m,0.03m,31st Jul 12,03rd Jan 18
4237,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,Sega,Eurocom Entertainment Software,N/A,5.0,N/A,N/A,0.23m,0.08m,0.13m,N/A,0.02m,12th Jan 10,N/A
4238,Hatsune Miku: Project Mirai 2,3DS,Sega,Sega,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,26th May 15,29th Oct 18
4239,Rogue Ops,PS2,Kemco,Bits Studios,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.03m,29th Oct 03,N/A
4240,DiRT 4,XOne,Deep Silver,Codemasters,N/A,N/A,N/A,N/A,0.23m,0.11m,0.10m,N/A,0.02m,06th Jun 17,23rd Nov 18
4241,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,Namco Bandai Games,CyberConnect2,N/A,N/A,N/A,N/A,0.23m,0.14m,0.06m,N/A,0.02m,01st Oct 14,01st Aug 18
4242,Skylanders Imaginators,NS,Activision,Toys for Bob,N/A,6.9,N/A,N/A,0.23m,0.10m,0.10m,N/A,0.02m,03rd Mar 17,26th Mar 18
4243,Family Party: 30 Great Games Winter Fun,Wii,D3 Publisher,Tamsoft Corporation,N/A,N/A,N/A,N/A,0.23m,0.21m,0.00m,N/A,0.02m,08th Feb 10,N/A
4244,SingStar Celebration,PS4,Sony Interactive Entertainment,SIE London Studio,N/A,N/A,N/A,N/A,0.23m,0.04m,0.15m,N/A,0.03m,24th Oct 17,07th Apr 18
4245,Shin Megami Tensei: Persona 3 Portable,PSP,Atlus,Atlus Co.,N/A,8.9,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,06th Jul 10,N/A
4246,Legion: The Legend of Excalibur,PS2,Midway Games,7 Studios,N/A,N/A,N/A,N/A,0.22m,0.11m,0.09m,N/A,0.03m,18th Jun 02,N/A
4247,Total War Saga: Thrones of Britannia,PC,Sega,Creative Assembly,N/A,N/A,N/A,0.22m,N/A,N/A,N/A,N/A,N/A,03rd May 18,15th May 18
4248,Kung Fu Panda 2,DS,THQ,THQ,N/A,N/A,N/A,N/A,0.22m,0.16m,0.05m,N/A,0.02m,24th May 11,N/A
4249,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.22m,N/A,N/A,0.22m,N/A,20th Oct 11,N/A
4250,Pro Evolution Soccer 2011,Wii,Konami,Konami,N/A,N/A,N/A,N/A,0.22m,0.07m,0.10m,0.03m,0.02m,02nd Nov 10,N/A
4251,TNA iMPACT!,PS2,Midway Games,Midway Studios Los Angeles,N/A,6.1,N/A,N/A,0.22m,0.10m,0.00m,N/A,0.12m,09th Sep 08,N/A
